CNT,CNTRYID,W_FSTUWT,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,W_FSTURWT1,W_FSTURWT2,W_FSTURWT3,W_FSTURWT4,W_FSTURWT5,W_FSTURWT6,W_FSTURWT7,W_FSTURWT8,W_FSTURWT9,W_FSTURWT10,W_FSTURWT11,W_FSTURWT12,W_FSTURWT13,W_FSTURWT14,W_FSTURWT15,W_FSTURWT16,W_FSTURWT17,W_FSTURWT18,W_FSTURWT19,W_FSTURWT20,W_FSTURWT21,W_FSTURWT22,W_FSTURWT23,W_FSTURWT24,W_FSTURWT25,W_FSTURWT26,W_FSTURWT27,W_FSTURWT28,W_FSTURWT29,W_FSTURWT30,W_FSTURWT31,W_FSTURWT32,W_FSTURWT33,W_FSTURWT34,W_FSTURWT35,W_FSTURWT36,W_FSTURWT37,W_FSTURWT38,W_FSTURWT39,W_FSTURWT40,W_FSTURWT41,W_FSTURWT42,W_FSTURWT43,W_FSTURWT44,W_FSTURWT45,W_FSTURWT46,W_FSTURWT47,W_FSTURWT48,W_FSTURWT49,W_FSTURWT50,W_FSTURWT51,W_FSTURWT52,W_FSTURWT53,W_FSTURWT54,W_FSTURWT55,W_FSTURWT56,W_FSTURWT57,W_FSTURWT58,W_FSTURWT59,W_FSTURWT60,W_FSTURWT61,W_FSTURWT62,W_FSTURWT63,W_FSTURWT64,W_FSTURWT65,W_FSTURWT66,W_FSTURWT67,W_FSTURWT68,W_FSTURWT69,W_FSTURWT70,W_FSTURWT71,W_FSTURWT72,W_FSTURWT73,W_FSTURWT74,W_FSTURWT75,W_FSTURWT76,W_FSTURWT77,W_FSTURWT78,W_FSTURWT79,W_FSTURWT80,male,ESCS
ALB,8,3.48562,301.147,272.848,310.51,290.235,333.21,325.228,344.299,282.693,284.599,366.047,1.74281,5.22843,5.22843,5.22843,1.74281,5.22843,1.74281,5.22843,1.74281,1.74281,1.74281,1.74281,5.22843,5.22843,1.74281,5.22843,5.22843,1.74281,1.74281,5.22843,1.74281,5.22843,5.22843,5.22843,1.74281,5.22843,1.74281,5.22843,1.74281,1.74281,1.74281,1.74281,5.22843,5.22843,1.74281,5.22843,5.22843,1.74281,1.74281,5.22843,5.22843,1.74281,1.74281,1.74281,5.22843,1.74281,5.22843,1.74281,5.22843,5.22843,5.22843,5.22843,1.74281,1.74281,5.22843,1.74281,1.74281,5.22843,5.22843,1.74281,5.22843,1.74281,1.74281,1.74281,5.22843,1.74281,5.22843,1.74281,5.22843,5.22843,5.22843,5.22843,1.74281,1.74281,5.22843,1.74281,1.74281,5.22843,5.22843,1.74281,1,-1.8799
ALB,8,7.37167,498.264,485.707,539.558,543.538,471.39,504.935,548.113,511.297,540.333,508.864,11.13457,11.16815,11.51797,11.03753,10.45339,11.09231,11.09231,11.16815,11.53152,10.69792,11.53152,10.69792,11.51797,11.13457,11.13457,11.03753,10.45339,11.16815,11.53152,10.45339,10.45339,11.53152,11.09231,10.69792,11.13457,11.51797,11.51797,11.53152,11.16815,11.03753,11.16815,11.03753,11.09231,10.45339,10.45339,10.69792,11.13457,11.53152,11.16815,11.13457,10.45339,11.53152,11.09231,10.69792,11.13457,11.51797,11.51797,11.53152,11.16815,11.03753,11.16815,11.03753,11.09231,10.45339,10.45339,10.69792,11.13457,11.53152,11.16815,11.13457,11.13457,11.16815,11.51797,11.03753,10.45339,11.09231,11.09231,11.16815,11.53152,10.69792,11.53152,10.69792,11.51797,11.13457,11.13457,11.03753,10.45339,11.16815,11.53152,10.45339,0,-0.5914
ALB,8,3.45795,335.481,376.345,403.811,352.168,361.605,376.014,366.624,328.421,364.637,372.19,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,1.72898,5.18693,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,1.72898,5.18693,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,5.18693,1.72898,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,5.18693,1.72898,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,5.18693,1.72898,5.18693,1.72898,1.72898,5.18693,5.18693,1.72898,1.72898,1.72898,1.72898,5.18693,1.72898,5.18693,1.72898,5.18693,5.18693,5.18693,5.18693,1.72898,1.72898,5.18693,0,0.3761
ALB,8,4.75583,300.435,295.751,261.185,272.668,288.708,293.538,284.502,238.146,200.438,275.361,7.02817,7.15954,2.25932,2.39636,2.40433,2.36913,7.64048,2.2246,7.67593,2.2171,7.49568,7.09809,7.10555,7.21527,2.27543,2.34377,7.68757,2.25029,2.35878,7.46884,7.0305,7.15823,2.25884,2.39849,2.40515,2.36878,7.64316,2.22504,7.67404,2.21743,7.49492,7.09948,7.10722,7.21776,2.27783,2.34406,7.69542,2.25098,2.35923,7.47135,7.02973,7.16325,2.26065,2.39778,2.40587,2.36818,7.63605,2.22535,7.67079,2.21648,7.4978,7.10071,7.10278,7.2107,2.27387,2.34323,7.69282,2.24916,2.35955,7.46721,7.03213,7.16189,2.26016,2.39998,2.40672,2.36785,7.63864,2.2258,7.66896,2.21681,7.49702,7.10215,7.10439,7.21312,2.2762,2.34351,7.70093,2.24982,2.36001,7.46965,1,
ALB,8,3.37193,563.769,505.264,547.412,559.777,578.63,585.142,561.703,537.278,524.911,511.094,5.81414,0.96862,5.81414,0.96862,5.81414,5.81414,5.81414,5.81414,0.96862,0.96862,5.81414,0.96862,0.96862,5.81414,5.81414,0.96862,0.96862,0.96862,0.96862,5.81414,5.81414,0.96862,5.81414,0.96862,5.81414,5.81414,5.81414,5.81414,0.96862,0.96862,5.81414,0.96862,0.96862,5.81414,5.81414,0.96862,0.96862,0.96862,0.96862,5.81414,5.81414,0.96862,5.81414,0.96862,5.81414,5.81414,5.81414,5.81414,0.96862,0.96862,5.81414,0.96862,0.96862,5.81414,5.81414,0.96862,0.96862,0.96862,0.96862,5.81414,5.81414,0.96862,5.81414,0.96862,5.81414,5.81414,5.81414,5.81414,0.96862,0.96862,5.81414,0.96862,0.96862,5.81414,5.81414,0.96862,0.96862,0.96862,0.96862,5.81414,1,0.6155
ALB,8,7.87616,389.131,410.642,421.428,358.649,431.747,417.328,446.768,433.341,451.965,405.574,4.31854,11.43928,11.95994,4.12669,11.5513,4.31854,11.43928,4.11708,4.12669,3.85374,4.11708,11.68894,12.08832,4.22692,11.07297,11.21708,4.07739,3.98092,10.8795,12.51594,3.94356,11.93124,12.22064,3.93984,11.8031,3.94356,11.93124,3.85043,3.93984,3.60415,3.85043,11.42392,11.81424,4.12886,11.52416,11.15469,3.9828,3.8095,10.79841,12.23217,11.52416,3.81309,3.72322,11.53528,3.85043,11.52416,3.81309,11.8031,11.53528,12.6688,11.8031,3.9828,3.84672,11.05857,3.94356,4.07941,11.42392,11.94276,4.22924,3.71963,11.07297,4.16599,3.98106,11.57628,4.11708,11.07297,4.16599,11.5513,11.57628,12.39854,11.5513,4.07739,3.93808,11.31512,4.31854,4.28355,11.68894,11.95925,4.4528,3.80797,0,-0.6855
ALB,8,4.64872,256.156,313.73,242.12,304.265,257.672,274.777,250.338,289.726,256.327,278.136,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,2.51129,2.01984,7.50085,2.63347,2.30445,2.44129,2.27824,6.6255,7.11064,2.11365,6.46234,7.40632,2.63347,2.01731,7.0221,6.19482,6.97804,7.70788,2.15985,7.7735,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,6.45609,8.13741,2.15985,6.19905,7.04517,6.6404,7.08028,2.45004,2.2682,7.63127,2.50643,2.17669,6.19905,8.17927,2.31042,2.63962,2.32287,2.10378,7.50085,2.09633,1,
ALB,8,3.32153,453.836,409.463,403.724,481.637,419.387,357.279,434.42,418.649,392.733,342.181,1.63619,5.00032,1.67357,5.02095,5.03764,1.65463,1.67397,4.94355,5.04521,4.92688,4.92674,1.65247,4.9626,1.67974,5.05651,1.63692,1.68429,1.66688,1.6474,4.9091,4.91019,1.66647,5.01964,1.67513,1.67978,4.96316,5.02367,1.64817,1.68132,1.64254,1.64208,4.95837,1.65459,5.04097,1.68728,4.91136,5.05802,5.00217,4.94314,1.63692,1.63655,5.00291,1.67456,5.02393,5.04088,1.65397,1.673,4.94521,5.04183,4.92552,4.92813,1.65308,4.96067,1.67868,5.05305,1.63654,1.68544,1.66605,1.64794,4.90803,4.91133,1.66732,5.02258,1.67618,1.68088,4.96121,5.0207,1.64874,1.68021,1.64208,1.64254,4.96023,1.65393,5.03773,1.68607,4.91022,5.06164,4.99961,4.94479,1.63654,0,-1.7719
ALB,8,4.98887,469.368,481.238,462.071,440.056,465.392,455.38,486.812,465.98,491.633,455.785,2.58688,6.35832,2.5402,2.71274,2.44917,2.751,7.54206,6.98894,2.63425,6.99719,6.65685,2.58781,2.96756,6.79021,7.73449,6.71079,7.36082,2.80658,6.96244,2.83047,2.58688,6.35832,2.5402,2.71274,2.44917,2.751,7.54206,6.98894,2.63425,6.99719,6.65685,2.58781,2.96756,6.79021,7.73449,6.71079,7.36082,2.80658,6.96244,2.83047,7.11106,3.01463,7.26997,6.82794,7.63196,6.84028,2.47389,2.71354,7.14014,2.66641,2.8244,7.20588,6.38564,2.76995,2.37997,2.80539,2.57269,6.78169,2.73119,6.75769,7.11106,3.01463,7.26997,6.82794,7.63196,6.84028,2.47389,2.71354,7.14014,2.66641,2.8244,7.20588,6.38564,2.76995,2.37997,2.80539,2.57269,6.78169,2.73119,6.75769,0,
ALB,8,3.05515,367.635,363.691,322.111,342.179,332.448,326.988,320.8,303.822,306.578,309.747,4.53931,1.53395,4.7012,1.52522,4.58664,1.52632,4.56312,4.64391,4.53675,4.56086,1.49622,1.50142,4.70711,1.53423,1.50077,4.66833,4.67504,1.49555,1.50691,1.54538,1.54382,4.56086,1.49184,4.59033,1.52632,4.58664,1.53566,1.50607,1.54538,1.53395,4.66372,4.67504,1.49132,4.56603,4.68066,1.49555,1.50142,4.66833,4.63956,4.53675,4.53931,1.53395,4.7012,1.52522,4.58664,1.52632,4.56312,4.64391,4.53675,4.56086,1.49622,1.50142,4.70711,1.53423,1.50077,4.66833,4.67504,1.49555,1.50691,1.54538,1.54382,4.56086,1.49184,4.59033,1.52632,4.58664,1.53566,1.50607,1.54538,1.53395,4.66372,4.67504,1.49132,4.56603,4.68066,1.49555,1.50142,4.66833,4.63956,4.53675,1,
ALB,8,3.60992,322.419,298.529,273.921,383.526,335.576,264.38,268.45,241.437,283.553,295.17,1.84605,5.40654,5.29471,1.81594,1.79159,5.26972,5.45762,5.66109,5.44653,1.75763,5.28176,1.75325,5.4359,1.7978,1.80111,1.78587,1.79463,5.56623,5.62643,1.87786,1.84605,5.40654,5.29471,1.81594,1.79159,5.26972,5.45762,5.66109,5.44653,1.75763,5.28176,1.75325,5.4359,1.7978,1.80111,1.78587,1.79463,5.56623,5.62643,1.87786,1.84605,5.40654,5.29471,1.81594,1.79159,5.26972,5.45762,5.66109,5.44653,1.75763,5.28176,1.75325,5.4359,1.7978,1.80111,1.78587,1.79463,5.56623,5.62643,1.87786,1.84605,5.40654,5.29471,1.81594,1.79159,5.26972,5.45762,5.66109,5.44653,1.75763,5.28176,1.75325,5.4359,1.7978,1.80111,1.78587,1.79463,5.56623,5.62643,1.87786,0,-1.8336
ALB,8,6.67995,271.157,319.52,249.584,268.748,287.8,296.374,221.77,287.579,304.582,202.537,3.18413,3.32395,10.03837,9.62901,3.35707,3.30907,9.50276,9.718,9.84873,10.02131,3.35537,9.82768,3.1656,9.86448,3.22611,3.30799,3.15113,3.17518,9.55443,9.55446,3.17221,3.37739,9.79671,9.58141,3.28992,3.2803,9.58303,9.48673,10.09127,10.02371,3.34095,9.90563,3.22669,9.91907,3.17427,3.32248,3.19508,3.18442,9.48524,9.66752,10.56788,9.92077,3.41868,3.48982,10.17704,10.2097,3.48857,3.53864,3.3158,3.33875,10.01718,3.38448,10.4046,3.37648,10.59037,10.06969,10.49075,10.50589,3.54024,3.45516,10.50806,10.06516,3.3339,3.48147,9.96599,10.12351,3.52243,3.44343,3.4024,3.33954,9.97803,3.40989,10.58475,3.39479,10.36558,10.11431,10.68038,10.54292,3.5125,3.51248,1,-0.9731
ALB,8,3.22853,410.489,321.008,352.295,359.534,364.874,349.906,375.688,411.479,361.048,376.988,4.77112,1.6201,4.88012,1.62679,1.6322,4.82489,4.8813,1.60171,1.63465,1.59631,1.59626,4.81859,1.60788,4.89813,1.63831,4.77325,4.91138,4.86064,4.80382,1.59055,1.5909,4.85941,1.62636,4.88469,4.89825,1.60806,1.62767,4.80608,4.90274,4.78965,4.7883,1.60651,4.82478,1.63328,4.92012,1.59128,1.6388,1.6207,1.60158,4.77325,4.77218,1.62094,4.88301,1.62775,1.63324,4.82297,4.87847,1.60225,1.63355,1.59587,1.59671,4.82037,1.60726,4.89504,1.63719,4.77216,4.91474,4.85819,4.80539,1.5902,1.59127,4.8619,1.62732,4.88773,4.90145,1.60743,1.62671,4.80772,4.8995,4.7883,4.78965,1.60711,4.82287,1.63223,4.91659,1.59091,1.63997,1.61987,1.60211,4.77216,0,-1.8535
ALB,8,3.79104,374.404,336.161,363.903,350.795,353.043,330.6,335.023,330.177,407.757,324.182,2.41444,5.14994,5.17093,2.46972,5.18838,5.11241,2.47019,2.43165,5.19617,5.0743,5.07415,5.10573,2.44102,5.19002,2.48721,5.05769,2.48542,2.45974,2.43098,2.4147,5.05711,2.45912,2.46908,5.17577,2.47877,2.44129,5.17399,5.09247,2.48104,2.42381,2.42313,2.43894,5.11229,2.47957,5.21331,2.41581,5.20937,5.15185,5.09105,5.05769,2.41497,5.1526,5.17399,2.47118,5.19171,5.11038,2.46876,2.43247,5.19269,5.0729,5.07559,5.10762,2.44007,5.18673,2.48551,5.05653,2.48711,2.4585,2.43178,2.41417,5.05828,2.46038,2.47052,5.17899,2.48039,2.44033,5.17093,5.09421,2.4794,2.42313,2.42381,2.43985,5.11026,2.47797,5.20957,2.41525,5.2131,5.1492,5.09275,5.05653,0,-1.967
ALB,8,3.11393,390.815,390.648,372.512,391.895,380.551,319.372,403.845,426.284,362.972,319.206,1.9832,4.23012,4.24737,2.02861,4.2617,4.1993,2.029,1.99734,4.2681,4.168,4.16787,4.19381,2.00504,4.26304,2.04298,4.15435,2.0415,2.02041,1.99679,1.98342,4.15388,2.0199,2.02808,4.25134,2.03605,2.00526,4.24988,4.18292,2.03791,1.9909,1.99034,2.00332,4.1992,2.0367,4.28218,1.98433,4.27894,4.23169,4.18175,4.15435,1.98364,4.23231,4.24988,2.02981,4.26444,4.19763,2.02782,1.99801,4.26524,4.16685,4.16906,4.19536,2.00426,4.26035,2.04158,4.1534,2.0429,2.01939,1.99745,1.98299,4.15484,2.02094,2.02927,4.25399,2.03738,2.00447,4.24737,4.18435,2.03656,1.99034,1.9909,2.00408,4.19754,2.03539,4.27911,1.98387,4.282,4.22952,4.18315,4.1534,0,-2.797
ALB,8,3.93122,442.134,416.317,435.635,404.219,422.751,423.187,421.707,427.768,397.917,404.03,1.89965,5.50101,1.96338,2.16829,5.45966,5.62713,5.92268,6.04681,1.88903,5.73553,1.87921,5.77339,1.90725,1.97256,2.0244,1.86489,5.57923,6,2.1249,6.10609,1.93786,6.26705,2.01061,1.9612,6.22515,6.46901,5.41201,5.57888,1.95506,5.87149,2.10755,5.90756,1.94314,2.02389,2.08428,2.10096,5.72627,6.06039,1.98026,5.62998,1.89965,5.50101,1.96338,2.16829,5.45966,5.62713,5.92268,6.04681,1.88903,5.73553,1.87921,5.77339,1.90725,1.97256,2.0244,1.86489,5.57923,6,2.1249,6.10609,1.93786,6.26705,2.01061,1.9612,6.22515,6.46901,5.41201,5.57888,1.95506,5.87149,2.10755,5.90756,1.94314,2.02389,2.08428,2.10096,5.72627,6.06039,1.98026,5.62998,0,-0.0739
ALB,8,3.21081,411.782,372.902,349.739,428.172,419.047,396.091,359.782,402.894,390.571,332.625,5.40008,0.94383,0.94767,5.52372,0.95087,0.93695,5.52479,5.43858,0.9523,0.92997,0.92994,0.93573,5.45954,0.95117,5.56285,0.92692,5.55883,5.5014,5.43709,5.40067,0.92681,5.50001,5.52229,0.94856,5.54397,5.46015,0.94823,0.9333,5.54905,5.42105,5.41953,5.45488,0.93693,5.54575,0.95544,5.40316,0.95472,0.94418,0.93303,0.92692,5.40128,0.94432,0.94823,5.527,0.95148,0.93658,5.52158,5.44041,0.95166,0.92971,0.9302,0.93607,5.45741,0.95057,5.55904,0.92671,5.56263,5.49863,5.43887,5.3995,0.92703,5.50283,5.52552,0.94915,5.5476,5.458,0.94767,0.93361,5.54538,5.41953,5.42105,5.45692,0.93656,5.54219,0.95476,5.40191,0.9554,0.94369,0.93335,0.92671,0,-1.3973
ALB,8,3.53201,316.52,367.175,344.511,358.537,376.591,390.441,363.596,401.022,345.128,424.182,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,5.29802,5.29802,1.76601,5.29802,1.76601,5.29802,1.76601,1.76601,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,5.29802,5.29802,1.76601,5.29802,1.76601,5.29802,1.76601,1.76601,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,5.29802,5.29802,1.76601,5.29802,1.76601,5.29802,1.76601,1.76601,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,1.76601,1.76601,5.29802,5.29802,5.29802,5.29802,1.76601,5.29802,1.76601,5.29802,1.76601,1.76601,1.76601,1.76601,5.29802,5.29802,0,-2.9336
ALB,8,3.98149,387.423,349.637,349.865,384.502,337.419,373.479,297.077,335.524,356.398,356.212,5.77181,5.69516,1.98849,2.19601,5.65235,5.82574,2.0439,2.08674,1.91318,1.97932,5.70972,1.99239,5.79493,1.99778,6.15086,5.66622,5.77614,6.21177,2.15207,2.1072,1.92088,2.11573,5.97897,5.83205,2.10158,2.18391,5.48122,5.65022,5.81378,5.94657,2.08908,5.98311,1.92612,6.01848,2.06602,2.08255,1.93317,2.04596,5.88873,5.70198,5.77181,5.69516,1.98849,2.19601,5.65235,5.82574,2.0439,2.08674,1.91318,1.97932,5.70972,1.99239,5.79493,1.99778,6.15086,5.66622,5.77614,6.21177,2.15207,2.1072,1.92088,2.11573,5.97897,5.83205,2.10158,2.18391,5.48122,5.65022,5.81378,5.94657,2.08908,5.98311,1.92612,6.01848,2.06602,2.08255,1.93317,2.04596,5.88873,5.70198,0,0.0817
ALB,8,4.9579,329.139,360.322,313.519,397.419,404.005,304.999,368.313,363.013,349.055,343.068,6.56762,8.05622,2.76905,2.35974,7.62124,2.64997,2.19629,6.99667,7.95202,2.75628,2.56668,2.64472,2.09279,8.081,2.26186,7.76783,2.12406,6.9172,7.35576,7.19322,2.5498,2.29224,6.68233,8.08017,2.30402,7.29578,7.5941,2.62272,2.08241,6.64612,7.14046,6.80805,8.17389,2.1994,8.49693,2.29745,7.95055,2.79196,2.64715,2.52296,6.56762,8.05622,2.76905,2.35974,7.62124,2.64997,2.19629,6.99667,7.95202,2.75628,2.56668,2.64472,2.09279,8.081,2.26186,7.76783,2.12406,6.9172,7.35576,7.19322,2.5498,2.29224,6.68233,8.08017,2.30402,7.29578,7.5941,2.62272,2.08241,6.64612,7.14046,6.80805,8.17389,2.1994,8.49693,2.29745,7.95055,2.79196,2.64715,2.52296,1,-2.081
ALB,8,6.67995,430.077,461.206,436.251,420.852,441.742,445.015,470.275,442.381,435.26,406.677,9.55239,9.97185,3.34612,3.20967,10.0712,9.92721,3.16759,3.23933,3.28291,3.34044,10.06612,3.27589,9.49681,3.28816,9.67833,9.92397,9.45339,9.52553,3.18481,3.18482,9.51664,10.13217,3.26557,3.1938,9.86977,9.84091,3.19434,3.16224,3.36376,3.34124,10.02285,3.30188,9.68008,3.30636,9.52281,9.96745,9.58524,9.55325,3.16175,3.22251,3.52263,3.30692,10.25605,10.46946,3.39235,3.40323,10.4657,10.61591,9.9474,10.01625,3.33906,10.15345,3.4682,10.12945,3.53012,3.35656,3.49692,3.50196,10.62073,10.36547,3.50269,3.35505,10.00169,10.44442,3.322,3.3745,10.5673,10.33028,10.2072,10.01862,3.32601,10.22968,3.52825,10.18438,3.45519,3.37144,3.56013,3.51431,10.53751,10.53745,1,
ALB,8,3.29449,383.947,420.5,373.697,415.569,358.175,371.897,429.456,388.074,385.583,378.977,1.64724,1.64724,1.64724,1.64724,4.94173,4.94173,1.64724,4.94173,4.94173,1.64724,1.64724,4.94173,4.94173,4.94173,4.94173,1.64724,4.94173,1.64724,4.94173,1.64724,1.64724,1.64724,1.64724,1.64724,4.94173,4.94173,1.64724,4.94173,4.94173,1.64724,1.64724,4.94173,4.94173,4.94173,4.94173,1.64724,4.94173,1.64724,4.94173,1.64724,1.64724,1.64724,1.64724,1.64724,4.94173,4.94173,1.64724,4.94173,4.94173,1.64724,1.64724,4.94173,4.94173,4.94173,4.94173,1.64724,4.94173,1.64724,4.94173,1.64724,1.64724,1.64724,1.64724,1.64724,4.94173,4.94173,1.64724,4.94173,4.94173,1.64724,1.64724,4.94173,4.94173,4.94173,4.94173,1.64724,4.94173,1.64724,4.94173,1.64724,0,-1.7978
ALB,8,3.05515,412.673,419.739,400.779,448.149,409.731,426.131,346.104,405.837,335.595,403.76,4.53931,1.53395,4.7012,1.52522,4.58664,1.52632,4.56312,4.64391,4.53675,4.56086,1.49622,1.50142,4.70711,1.53423,1.50077,4.66833,4.67504,1.49555,1.50691,1.54538,1.54382,4.56086,1.49184,4.59033,1.52632,4.58664,1.53566,1.50607,1.54538,1.53395,4.66372,4.67504,1.49132,4.56603,4.68066,1.49555,1.50142,4.66833,4.63956,4.53675,4.53931,1.53395,4.7012,1.52522,4.58664,1.52632,4.56312,4.64391,4.53675,4.56086,1.49622,1.50142,4.70711,1.53423,1.50077,4.66833,4.67504,1.49555,1.50691,1.54538,1.54382,4.56086,1.49184,4.59033,1.52632,4.58664,1.53566,1.50607,1.54538,1.53395,4.66372,4.67504,1.49132,4.56603,4.68066,1.49555,1.50142,4.66833,4.63956,4.53675,1,-1.0307
ALB,8,4.87835,328.361,407.653,301.997,367.284,380.594,385.816,346.03,401.503,367.099,340.678,7.22937,2.40979,7.05927,7.22937,7.40787,7.40787,2.35309,2.5318,7.40787,2.46929,2.46929,7.40787,7.59541,2.40979,2.46929,2.40979,2.40979,7.05927,2.46929,7.40787,2.35309,7.40787,2.40979,2.46929,2.5318,2.40979,7.22937,7.40787,2.5318,7.22937,7.22937,2.40979,2.46929,7.40787,7.59541,7.05927,7.40787,2.40979,7.22937,2.40979,7.59541,2.40979,7.40787,7.22937,7.05927,7.40787,2.46929,2.40979,7.05927,2.46929,2.46929,7.40787,7.22937,2.40979,2.35309,2.5318,2.40979,7.40787,2.46929,7.40787,2.46929,7.40787,2.5318,2.46929,2.40979,2.40979,7.59541,7.05927,2.40979,7.22937,7.22937,2.40979,2.35309,7.40787,7.22937,7.40787,7.40787,2.5318,7.22937,2.40979,1,-1.2131
ALB,8,3.33998,427.369,379.035,371.1,377.354,350.33,290.037,327.947,349.398,359.23,333.023,4.7762,4.98592,1.67306,1.60484,5.0356,1.65453,1.58379,4.859,4.92437,1.67022,1.67769,1.63795,1.5828,4.93224,1.61305,4.96199,1.57556,4.76276,4.77722,4.77723,4.75832,5.06608,1.63279,1.5969,4.93488,1.64015,1.59717,4.74337,5.04563,1.67062,1.67048,1.65094,1.61335,4.95953,1.58713,4.98373,1.59754,4.77663,4.74262,4.83376,1.76131,1.65346,5.12802,5.23473,1.69617,5.10485,5.23285,1.76932,1.6579,5.00812,5.00859,5.07672,5.2023,1.68824,5.29519,1.67828,5.24538,1.75098,1.77012,1.72758,1.75134,1.67753,5.00085,5.22221,1.661,5.06175,5.28365,1.72171,1.7012,5.00931,4.98902,5.11484,5.29237,1.6974,5.18279,1.68572,5.34019,1.75715,1.75625,1.75624,0,-0.6984
ALB,8,3.76519,324.765,359.938,319.418,335.809,296.984,402.505,301.659,306.048,328.817,318.106,1.85474,1.88941,5.69132,5.6916,5.71053,5.62691,1.89757,5.60387,1.90637,5.58497,1.8616,1.87319,1.87516,1.90411,5.73192,5.56668,1.90926,5.6686,5.60234,1.85494,1.85535,1.88906,5.69013,5.69665,5.71247,5.62609,1.89823,5.60497,1.9059,5.58581,1.86141,1.87355,1.8756,1.90477,5.73797,5.56738,1.91121,5.67032,5.60341,1.85556,1.85515,1.89038,5.69469,5.69498,5.7142,5.62468,1.89646,5.60575,1.90509,5.58343,1.86213,1.87388,1.87442,1.90291,5.728,5.56541,1.91056,5.66574,5.60417,1.85453,1.85578,1.89002,5.69345,5.7002,5.7162,5.62388,1.89711,5.60689,1.90464,5.58424,1.86194,1.87426,1.87485,1.90354,5.73386,5.56609,1.91258,5.66741,5.60527,1.85514,0,-1.7954
ALB,8,3.83257,382.824,375.455,385.661,336.548,352.128,312.116,353.943,381.654,371.381,331.359,1.91628,5.74885,5.74885,5.74885,1.91628,5.74885,1.91628,5.74885,1.91628,1.91628,1.91628,1.91628,5.74885,5.74885,1.91628,5.74885,5.74885,1.91628,1.91628,5.74885,1.91628,5.74885,5.74885,5.74885,1.91628,5.74885,1.91628,5.74885,1.91628,1.91628,1.91628,1.91628,5.74885,5.74885,1.91628,5.74885,5.74885,1.91628,1.91628,5.74885,5.74885,1.91628,1.91628,1.91628,5.74885,1.91628,5.74885,1.91628,5.74885,5.74885,5.74885,5.74885,1.91628,1.91628,5.74885,1.91628,1.91628,5.74885,5.74885,1.91628,5.74885,1.91628,1.91628,1.91628,5.74885,1.91628,5.74885,1.91628,5.74885,5.74885,5.74885,5.74885,1.91628,1.91628,5.74885,1.91628,1.91628,5.74885,5.74885,1.91628,0,-0.9643
ALB,8,2.9187,476.971,527.388,471.198,433.06,422.829,454.776,461.978,447.116,446.5,452.721,1.45935,1.45935,4.37804,1.45935,4.37804,1.45935,1.45935,1.45935,1.45935,4.37804,4.37804,1.45935,4.37804,4.37804,1.45935,1.45935,4.37804,4.37804,4.37804,4.37804,4.37804,4.37804,1.45935,4.37804,1.45935,4.37804,4.37804,4.37804,4.37804,1.45935,1.45935,4.37804,1.45935,1.45935,4.37804,4.37804,1.45935,1.45935,1.45935,1.45935,1.45935,1.45935,4.37804,1.45935,4.37804,1.45935,1.45935,1.45935,1.45935,4.37804,4.37804,1.45935,4.37804,4.37804,1.45935,1.45935,4.37804,4.37804,4.37804,4.37804,4.37804,4.37804,1.45935,4.37804,1.45935,4.37804,4.37804,4.37804,4.37804,1.45935,1.45935,4.37804,1.45935,1.45935,4.37804,4.37804,1.45935,1.45935,1.45935,1.45935,0,0.2371
